"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2005년 10월 26일","1,191.40","1,196.50","1,204.00","1,191.40","-","-0.43%"
"2005년 10월 25일","1,196.50","1,199.40","1,201.30","1,189.30","-","-0.24%"
"2005년 10월 24일","1,199.40","1,179.60","1,199.40","1,179.60","-","1.68%"
"2005년 10월 21일","1,179.60","1,177.80","1,186.50","1,174.90","-","0.15%"
"2005년 10월 20일","1,177.80","1,195.80","1,197.30","1,173.30","-","-1.51%"
"2005년 10월 19일","1,195.80","1,178.10","1,195.80","1,170.50","-","1.50%"
"2005년 10월 18일","1,178.10","1,190.10","1,190.10","1,178.10","-","-1.01%"
"2005년 10월 17일","1,190.10","1,186.60","1,191.20","1,184.50","-","0.29%"
"2005년 10월 14일","1,186.60","1,176.80","1,187.10","1,175.40","-","0.83%"
"2005년 10월 13일","1,176.80","1,177.70","1,179.60","1,168.20","-","-0.08%"
"2005년 10월 12일","1,177.70","1,184.90","1,190.00","1,173.70","-","-0.61%"
"2005년 10월 11일","1,184.90","1,187.30","1,193.10","1,183.20","-","-0.20%"
"2005년 10월 10일","1,187.30","1,195.90","1,196.50","1,186.10","-","-0.72%"
"2005년 10월 07일","1,195.90","1,191.50","1,199.70","1,191.50","-","0.37%"
"2005년 10월 06일","1,191.50","1,196.40","1,202.10","1,181.90","-","-0.41%"
"2005년 10월 05일","1,196.40","1,214.50","1,214.50","1,196.20","-","-1.49%"
"2005년 10월 04일","1,214.50","1,226.70","1,229.90","1,214.00","-","-0.99%"
"2005년 10월 03일","1,226.70","1,228.80","1,233.30","1,225.20","-","-0.17%"
"2005년 09월 30일","1,228.80","1,227.70","1,229.60","1,225.20","-","0.09%"
"2005년 09월 29일","1,227.70","1,216.90","1,228.70","1,211.50","-","0.89%"
"2005년 09월 28일","1,216.90","1,215.70","1,221.00","1,212.70","-","0.10%"
"2005년 09월 27일","1,215.70","1,215.60","1,220.20","1,211.10","-","0.01%"
"2005년 09월 26일","1,215.60","1,215.30","1,222.60","1,211.80","-","0.02%"
"2005년 09월 23일","1,215.30","1,214.60","1,218.80","1,209.80","-","0.06%"
"2005년 09월 22일","1,214.60","1,210.20","1,216.60","1,205.30","-","0.36%"
"2005년 09월 21일","1,210.20","1,221.30","1,221.50","1,209.90","-","-0.91%"
"2005년 09월 20일","1,221.30","1,231.00","1,236.50","1,220.10","-","-0.79%"
"2005년 09월 19일","1,231.00","1,237.90","1,237.90","1,227.70","-","-0.56%"
"2005년 09월 16일","1,237.90","1,228.40","1,238.00","1,228.40","-","0.83%"
"2005년 09월 15일","1,227.70","1,227.20","1,231.90","1,224.80","-","0.04%"
"2005년 09월 14일","1,227.20","1,231.20","1,234.70","1,226.20","-","-0.32%"
"2005년 09월 13일","1,231.20","1,240.60","1,240.60","1,231.20","-","-0.76%"
"2005년 09월 12일","1,240.60","1,241.50","1,242.60","1,239.20","-","-0.07%"
"2005년 09월 09일","1,241.50","1,231.70","1,243.10","1,231.70","-","0.80%"
"2005년 09월 08일","1,231.70","1,236.40","1,236.40","1,229.50","-","-0.38%"
"2005년 09월 07일","1,236.40","1,233.40","1,237.10","1,230.90","-","0.24%"
"2005년 09월 06일","1,233.40","1,218.00","1,233.60","1,218.00","-","1.26%"
"2005년 09월 02일","1,218.00","1,221.60","1,224.50","1,217.80","-","-0.29%"
"2005년 09월 01일","1,221.60","1,220.30","1,227.30","1,216.20","-","0.11%"
"2005년 08월 31일","1,220.30","1,208.40","1,220.40","1,204.40","-","0.98%"
"2005년 08월 30일","1,208.40","1,212.30","1,212.30","1,201.10","-","-0.32%"
"2005년 08월 29일","1,212.30","1,205.10","1,214.30","1,201.50","-","0.60%"
"2005년 08월 26일","1,205.10","1,212.40","1,212.40","1,204.20","-","-0.60%"
"2005년 08월 25일","1,212.40","1,209.60","1,213.70","1,209.60","-","0.23%"
"2005년 08월 24일","1,209.60","1,217.60","1,224.20","1,209.40","-","-0.66%"
"2005년 08월 23일","1,217.60","1,221.70","1,223.00","1,214.40","-","-0.34%"
"2005년 08월 22일","1,221.70","1,219.70","1,229.00","1,216.50","-","0.16%"
"2005년 08월 19일","1,219.70","1,219.00","1,225.10","1,219.00","-","0.06%"
"2005년 08월 18일","1,219.00","1,220.20","1,222.60","1,215.90","-","-0.10%"
"2005년 08월 17일","1,220.20","1,219.30","1,225.60","1,218.10","-","0.07%"
"2005년 08월 16일","1,219.30","1,233.90","1,233.90","1,219.00","-","-1.18%"
"2005년 08월 15일","1,233.90","1,230.40","1,236.20","1,226.20","-","0.28%"
"2005년 08월 12일","1,230.40","1,237.80","1,237.80","1,225.90","-","-0.60%"
"2005년 08월 11일","1,237.80","1,229.10","1,237.80","1,228.30","-","0.71%"
"2005년 08월 10일","1,229.10","1,231.40","1,242.70","1,226.60","-","-0.19%"
"2005년 08월 09일","1,231.40","1,223.10","1,234.10","1,223.10","-","0.68%"
"2005년 08월 08일","1,223.10","1,226.40","1,232.30","1,222.70","-","-0.27%"
"2005년 08월 05일","1,226.40","1,235.90","1,235.90","1,225.60","-","-0.77%"
"2005년 08월 04일","1,235.90","1,245.00","1,245.00","1,235.20","-","-0.73%"
"2005년 08월 03일","1,245.00","1,244.10","1,245.90","1,240.60","-","0.07%"
"2005년 08월 02일","1,244.10","1,235.30","1,244.70","1,235.30","-","0.71%"
"2005년 08월 01일","1,235.30","1,234.20","1,239.10","1,233.80","-","0.09%"
"2005년 07월 29일","1,234.20","1,243.70","1,245.00","1,234.20","-","-0.76%"
"2005년 07월 28일","1,243.70","1,236.80","1,245.20","1,235.80","-","0.56%"
"2005년 07월 27일","1,236.80","1,231.20","1,237.60","1,230.20","-","0.45%"
"2005년 07월 26일","1,231.20","1,229.00","1,234.40","1,229.00","-","0.18%"
"2005년 07월 25일","1,229.00","1,233.70","1,238.40","1,228.20","-","-0.38%"
"2005년 07월 22일","1,233.70","1,227.00","1,234.20","1,226.20","-","0.55%"
"2005년 07월 21일","1,227.00","1,235.20","1,235.80","1,224.70","-","-0.66%"
"2005년 07월 20일","1,235.20","1,229.30","1,236.60","1,222.90","-","0.48%"
"2005년 07월 19일","1,229.30","1,221.10","1,230.30","1,221.10","-","0.67%"
"2005년 07월 18일","1,221.10","1,227.90","1,227.90","1,221.10","-","-0.55%"
"2005년 07월 15일","1,227.90","1,226.50","1,229.50","1,223.50","-","0.11%"
"2005년 07월 14일","1,226.50","1,223.30","1,233.20","1,223.30","-","0.26%"
"2005년 07월 13일","1,223.30","1,222.20","1,224.50","1,219.60","-","0.09%"
"2005년 07월 12일","1,222.20","1,219.40","1,225.50","1,216.60","-","0.23%"
"2005년 07월 11일","1,219.40","1,211.90","1,220.00","1,211.90","-","0.62%"
"2005년 07월 08일","1,211.90","1,197.90","1,212.70","1,197.20","-","1.17%"
"2005년 07월 07일","1,197.90","1,194.90","1,198.50","1,183.50","-","0.25%"
"2005년 07월 06일","1,194.90","1,205.00","1,206.10","1,194.80","-","-0.84%"
"2005년 07월 05일","1,205.00","1,194.40","1,206.30","1,192.50","-","0.89%"
"2005년 07월 01일","1,194.40","1,191.30","1,197.90","1,191.30","-","0.26%"
"2005년 06월 30일","1,191.30","1,199.80","1,203.30","1,190.50","-","-0.71%"
"2005년 06월 29일","1,199.80","1,201.60","1,204.10","1,198.70","-","-0.15%"
"2005년 06월 28일","1,201.60","1,190.70","1,202.50","1,190.70","-","0.92%"
"2005년 06월 27일","1,190.70","1,191.60","1,194.30","1,188.30","-","-0.08%"
"2005년 06월 24일","1,191.60","1,200.70","1,200.90","1,191.50","-","-0.76%"
"2005년 06월 23일","1,200.70","1,213.90","1,216.50","1,200.70","-","-1.09%"
"2005년 06월 22일","1,213.90","1,213.60","1,219.60","1,211.70","-","0.02%"
"2005년 06월 21일","1,213.60","1,216.10","1,217.10","1,211.90","-","-0.21%"
"2005년 06월 20일","1,216.10","1,217.00","1,219.10","1,210.70","-","-0.07%"
"2005년 06월 17일","1,217.00","1,210.90","1,219.50","1,210.90","-","0.50%"
"2005년 06월 16일","1,211.00","1,206.50","1,212.10","1,205.50","-","0.36%"
"2005년 06월 15일","1,206.60","1,203.90","1,208.10","1,198.70","-","0.22%"
"2005년 06월 14일","1,203.90","1,200.80","1,207.50","1,200.20","-","0.26%"
"2005년 06월 13일","1,200.80","1,198.10","1,206.00","1,194.50","-","0.23%"
"2005년 06월 10일","1,198.10","1,200.90","1,202.80","1,192.60","-","-0.23%"
"2005년 06월 09일","1,200.90","1,194.70","1,201.90","1,191.10","-","0.52%"
"2005년 06월 08일","1,194.70","1,197.30","1,202.00","1,193.30","-","-0.22%"
"2005년 06월 07일","1,197.30","1,197.50","1,208.80","1,197.30","-","-0.02%"
"2005년 06월 06일","1,197.50","1,196.00","1,198.80","1,192.80","-","0.13%"
"2005년 06월 03일","1,196.00","1,204.30","1,205.10","1,194.50","-","-0.69%"
"2005년 06월 02일","1,204.30","1,202.30","1,204.70","1,198.40","-","0.17%"
"2005년 06월 01일","1,202.30","1,191.50","1,205.60","1,191.00","-","0.91%"
"2005년 05월 31일","1,191.50","1,198.80","1,198.80","1,191.50","-","-0.61%"
"2005년 05월 27일","1,198.80","1,197.60","1,199.60","1,195.30","-","0.10%"
"2005년 05월 26일","1,197.60","1,190.00","1,199.00","1,190.00","-","0.64%"
"2005년 05월 25일","1,190.00","1,194.10","1,194.10","1,186.00","-","-0.34%"
"2005년 05월 24일","1,194.10","1,193.90","1,195.30","1,189.90","-","0.02%"
"2005년 05월 23일","1,193.90","1,189.30","1,197.40","1,188.80","-","0.39%"
"2005년 05월 20일","1,189.30","1,191.10","1,191.20","1,185.20","-","-0.15%"
"2005년 05월 19일","1,191.10","1,185.60","1,191.10","1,184.50","-","0.46%"
"2005년 05월 18일","1,185.60","1,173.80","1,187.90","1,173.80","-","1.01%"
"2005년 05월 17일","1,173.80","1,165.70","1,174.30","1,159.90","-","0.69%"
"2005년 05월 16일","1,165.70","1,154.00","1,165.80","1,153.60","-","1.01%"
"2005년 05월 13일","1,154.00","1,159.40","1,163.80","1,146.20","-","-0.47%"
"2005년 05월 12일","1,159.40","1,171.10","1,173.40","1,157.80","-","-1.00%"
"2005년 05월 11일","1,171.10","1,166.20","1,171.80","1,157.70","-","0.42%"
"2005년 05월 10일","1,166.20","1,178.80","1,178.80","1,163.00","-","-1.07%"
"2005년 05월 09일","1,178.80","1,171.30","1,178.90","1,169.40","-","0.64%"
"2005년 05월 06일","1,171.30","1,172.60","1,177.80","1,170.50","-","-0.11%"
"2005년 05월 05일","1,172.60","1,175.70","1,178.60","1,166.80","-","-0.26%"
"2005년 05월 04일","1,175.70","1,161.20","1,176.00","1,161.20","-","1.25%"
"2005년 05월 03일","1,161.20","1,162.20","1,166.90","1,156.70","-","-0.09%"
"2005년 05월 02일","1,162.20","1,156.80","1,162.90","1,154.70","-","0.47%"
"2005년 04월 29일","1,156.80","1,143.20","1,157.00","1,139.20","-","1.19%"
"2005년 04월 28일","1,143.20","1,156.40","1,156.40","1,143.20","-","-1.14%"
"2005년 04월 27일","1,156.40","1,151.70","1,159.90","1,144.40","-","0.41%"
"2005년 04월 26일","1,151.70","1,162.10","1,164.80","1,151.70","-","-0.89%"
"2005년 04월 25일","1,162.10","1,152.10","1,164.00","1,152.10","-","0.87%"
"2005년 04월 22일","1,152.10","1,160.00","1,160.00","1,143.00","-","-0.68%"
"2005년 04월 21일","1,160.00","1,137.50","1,160.00","1,137.50","-","1.98%"
"2005년 04월 20일","1,137.50","1,152.80","1,155.50","1,136.20","-","-1.33%"
"2005년 04월 19일","1,152.80","1,146.00","1,154.70","1,146.00","-","0.59%"
"2005년 04월 18일","1,146.00","1,142.60","1,148.90","1,139.80","-","0.30%"
"2005년 04월 15일","1,142.60","1,162.00","1,162.00","1,141.90","-","-1.67%"
"2005년 04월 14일","1,162.00","1,173.80","1,174.70","1,161.70","-","-1.01%"
"2005년 04월 13일","1,173.80","1,187.80","1,187.80","1,171.40","-","-1.18%"
"2005년 04월 12일","1,187.80","1,181.20","1,190.20","1,170.80","-","0.56%"
"2005년 04월 11일","1,181.20","1,181.20","1,184.10","1,178.70","-","0.00%"
"2005년 04월 08일","1,181.20","1,191.10","1,191.80","1,181.10","-","-0.83%"
"2005년 04월 07일","1,191.10","1,184.10","1,191.90","1,183.80","-","0.59%"
"2005년 04월 06일","1,184.10","1,181.40","1,189.30","1,181.40","-","0.23%"
"2005년 04월 05일","1,181.40","1,176.10","1,183.60","1,176.10","-","0.45%"
"2005년 04월 04일","1,176.10","1,172.80","1,178.60","1,167.70","-","0.27%"
"2005년 04월 01일","1,172.90","1,180.60","1,189.80","1,169.90","-","-0.65%"
"2005년 03월 31일","1,180.60","1,181.40","1,184.50","1,179.50","-","-0.07%"
"2005년 03월 30일","1,181.40","1,165.40","1,181.50","1,165.40","-","1.37%"
"2005년 03월 29일","1,165.40","1,174.30","1,179.40","1,163.70","-","-0.76%"
"2005년 03월 28일","1,174.30","1,171.40","1,179.90","1,171.40","-","0.25%"
"2005년 03월 24일","1,171.40","1,172.50","1,180.10","1,171.40","-","-0.09%"
"2005년 03월 23일","1,172.50","1,171.70","1,176.30","1,168.70","-","0.07%"
"2005년 03월 22일","1,171.70","1,183.80","1,189.60","1,171.60","-","-1.02%"
"2005년 03월 21일","1,183.80","1,189.70","1,189.70","1,178.80","-","-0.50%"
"2005년 03월 18일","1,189.70","1,190.20","1,192.00","1,182.80","-","-0.04%"
"2005년 03월 17일","1,190.20","1,188.10","1,193.30","1,186.30","-","0.18%"
"2005년 03월 16일","1,188.10","1,197.80","1,197.80","1,185.60","-","-0.81%"
"2005년 03월 15일","1,197.80","1,206.80","1,210.50","1,197.80","-","-0.75%"
"2005년 03월 14일","1,206.80","1,200.10","1,206.80","1,199.50","-","0.56%"
"2005년 03월 11일","1,200.10","1,209.20","1,213.00","1,198.20","-","-0.75%"
"2005년 03월 10일","1,209.20","1,207.00","1,211.20","1,201.40","-","0.18%"
"2005년 03월 09일","1,207.00","1,219.40","1,219.40","1,206.70","-","-1.02%"
"2005년 03월 08일","1,219.40","1,225.30","1,225.70","1,218.60","-","-0.48%"
"2005년 03월 07일","1,225.30","1,222.10","1,229.10","1,222.10","-","0.26%"
"2005년 03월 04일","1,222.10","1,210.50","1,224.80","1,210.50","-","0.96%"
"2005년 03월 03일","1,210.50","1,210.10","1,215.70","1,204.50","-","0.03%"
"2005년 03월 02일","1,210.10","1,210.40","1,215.80","1,204.20","-","-0.02%"
"2005년 03월 01일","1,210.40","1,203.60","1,212.20","1,203.60","-","0.56%"
"2005년 02월 28일","1,203.60","1,211.40","1,211.40","1,198.10","-","-0.64%"
"2005년 02월 25일","1,211.40","1,200.20","1,212.20","1,199.60","-","0.93%"
"2005년 02월 24일","1,200.20","1,190.80","1,200.40","1,187.80","-","0.79%"
"2005년 02월 23일","1,190.80","1,184.20","1,193.50","1,184.20","-","0.56%"
"2005년 02월 22일","1,184.20","1,201.60","1,202.50","1,184.20","-","-1.45%"
"2005년 02월 18일","1,201.60","1,200.80","1,202.90","1,197.30","-","0.07%"
"2005년 02월 17일","1,200.80","1,210.30","1,211.30","1,200.70","-","-0.78%"
"2005년 02월 16일","1,210.30","1,210.10","1,212.40","1,205.10","-","0.02%"
"2005년 02월 15일","1,210.10","1,206.10","1,212.40","1,205.50","-","0.33%"
"2005년 02월 14일","1,206.10","1,205.30","1,206.90","1,203.60","-","0.07%"
"2005년 02월 11일","1,205.30","1,197.00","1,208.40","1,193.30","-","0.69%"
"2005년 02월 10일","1,197.00","1,192.00","1,198.80","1,191.50","-","0.42%"
"2005년 02월 09일","1,192.00","1,202.30","1,203.80","1,191.50","-","-0.86%"
"2005년 02월 08일","1,202.30","1,201.70","1,205.10","1,200.20","-","0.05%"
"2005년 02월 07일","1,201.70","1,203.00","1,204.20","1,199.30","-","-0.11%"
"2005년 02월 04일","1,203.00","1,189.90","1,203.50","1,189.70","-","1.10%"
"2005년 02월 03일","1,189.90","1,193.20","1,193.20","1,185.60","-","-0.28%"
"2005년 02월 02일","1,193.20","1,189.40","1,195.20","1,188.90","-","0.32%"
"2005년 02월 01일","1,189.40","1,181.30","1,190.40","1,181.00","-","0.69%"
"2005년 01월 31일","1,181.30","1,171.40","1,182.10","1,171.40","-","0.85%"
"2005년 01월 28일","1,171.40","1,174.50","1,175.60","1,166.30","-","-0.26%"
"2005년 01월 27일","1,174.50","1,174.10","1,177.50","1,170.20","-","0.03%"
"2005년 01월 26일","1,174.10","1,168.40","1,176.00","1,168.40","-","0.49%"
"2005년 01월 25일","1,168.40","1,163.80","1,174.30","1,163.80","-","0.40%"
"2005년 01월 24일","1,163.80","1,167.90","1,173.20","1,163.80","-","-0.35%"
"2005년 01월 21일","1,167.90","1,175.40","1,179.50","1,167.80","-","-0.64%"
"2005년 01월 20일","1,175.40","1,184.60","1,184.60","1,173.40","-","-0.78%"
"2005년 01월 19일","1,184.60","1,196.00","1,196.00","1,184.40","-","-0.95%"
"2005년 01월 18일","1,196.00","1,184.50","1,196.00","1,180.10","-","0.97%"
"2005년 01월 14일","1,184.50","1,177.50","1,185.20","1,177.50","-","0.59%"
"2005년 01월 13일","1,177.50","1,187.70","1,187.70","1,175.60","-","-0.86%"
"2005년 01월 12일","1,187.70","1,183.00","1,188.00","1,175.60","-","0.40%"
"2005년 01월 11일","1,183.00","1,190.20","1,190.20","1,180.40","-","-0.60%"
"2005년 01월 10일","1,190.20","1,186.20","1,194.80","1,184.80","-","0.34%"
"2005년 01월 07일","1,186.20","1,187.90","1,192.20","1,182.10","-","-0.14%"
"2005년 01월 06일","1,187.90","1,183.70","1,191.60","1,183.20","-","0.35%"
"2005년 01월 05일","1,183.70","1,188.00","1,192.80","1,183.70","-","-0.36%"
"2005년 01월 04일","1,188.00","1,202.10","1,205.80","1,185.40","-","-1.17%"
"2005년 01월 03일","1,202.10","1,211.90","1,217.90","1,200.30","-","-0.81%"
"2004년 12월 31일","1,211.90","1,213.50","1,217.30","1,211.70","-","-0.13%"
"2004년 12월 30일","1,213.50","1,213.50","1,216.50","1,213.40","-","0.00%"
"2004년 12월 29일","1,213.50","1,213.50","1,214.00","1,211.00","-","0.00%"
"2004년 12월 28일","1,213.50","1,204.90","1,213.50","1,204.90","-","0.71%"
"2004년 12월 27일","1,204.90","1,210.10","1,214.20","1,204.90","-","-0.43%"
"2004년 12월 23일","1,210.10","1,209.60","1,213.70","1,208.70","-","0.04%"
"2004년 12월 22일","1,209.60","1,205.50","1,211.40","1,203.80","-","0.34%"
"2004년 12월 21일","1,205.50","1,194.70","1,205.90","1,194.70","-","0.90%"
"2004년 12월 20일","1,194.70","1,194.20","1,203.60","1,193.40","-","0.04%"
"2004년 12월 17일","1,194.20","1,203.20","1,203.20","1,193.40","-","-0.75%"
"2004년 12월 16일","1,203.20","1,205.70","1,208.00","1,198.40","-","-0.21%"
"2004년 12월 15일","1,205.70","1,203.40","1,206.60","1,199.40","-","0.19%"
"2004년 12월 14일","1,203.40","1,198.70","1,205.30","1,197.80","-","0.39%"
"2004년 12월 13일","1,198.70","1,188.00","1,198.80","1,188.00","-","0.90%"
"2004년 12월 10일","1,188.00","1,189.20","1,191.50","1,185.20","-","-0.10%"
"2004년 12월 09일","1,189.20","1,182.80","1,190.50","1,173.80","-","0.54%"
"2004년 12월 08일","1,182.80","1,177.10","1,184.00","1,176.80","-","0.48%"
"2004년 12월 07일","1,177.10","1,190.20","1,192.20","1,177.10","-","-1.10%"
"2004년 12월 06일","1,190.20","1,191.20","1,192.40","1,185.20","-","-0.08%"
"2004년 12월 03일","1,191.20","1,190.30","1,197.50","1,187.70","-","0.08%"
"2004년 12월 02일","1,190.30","1,191.40","1,194.80","1,186.70","-","-0.09%"
"2004년 12월 01일","1,191.40","1,173.80","1,191.40","1,173.80","-","1.50%"
"2004년 11월 30일","1,173.80","1,178.60","1,178.70","1,173.80","-","-0.41%"
"2004년 11월 29일","1,178.60","1,182.70","1,186.90","1,172.40","-","-0.35%"
"2004년 11월 26일","1,182.70","1,181.80","1,186.60","1,181.10","-","0.08%"
"2004년 11월 24일","1,181.80","1,176.90","1,182.50","1,176.90","-","0.42%"
"2004년 11월 23일","1,176.90","1,177.20","1,179.50","1,171.40","-","-0.03%"
"2004년 11월 22일","1,177.20","1,170.30","1,178.20","1,167.90","-","0.59%"
"2004년 11월 19일","1,170.30","1,183.50","1,184.00","1,169.20","-","-1.12%"
"2004년 11월 18일","1,183.50","1,181.90","1,184.90","1,180.10","-","0.14%"
"2004년 11월 17일","1,181.90","1,175.40","1,188.50","1,175.40","-","0.55%"
"2004년 11월 16일","1,175.40","1,183.80","1,183.80","1,175.30","-","-0.71%"
"2004년 11월 15일","1,183.80","1,184.20","1,184.50","1,179.80","-","-0.03%"
"2004년 11월 12일","1,184.20","1,173.50","1,184.20","1,171.40","-","0.91%"
"2004년 11월 11일","1,173.50","1,162.90","1,174.80","1,162.90","-","0.91%"
"2004년 11월 10일","1,162.90","1,164.10","1,169.30","1,162.50","-","-0.10%"
"2004년 11월 09일","1,164.10","1,164.90","1,169.00","1,162.50","-","-0.07%"
"2004년 11월 08일","1,164.90","1,166.20","1,166.90","1,162.30","-","-0.11%"
"2004년 11월 05일","1,166.20","1,161.70","1,170.90","1,160.40","-","0.39%"
"2004년 11월 04일","1,161.70","1,143.20","1,161.70","1,142.30","-","1.62%"
"2004년 11월 03일","1,143.20","1,130.50","1,147.60","1,130.50","-","1.12%"
"2004년 11월 02일","1,130.50","1,130.50","1,140.50","1,128.10","-","0.00%"
"2004년 11월 01일","1,130.50","1,130.20","1,133.40","1,127.50","-","0.03%"
"2004년 10월 29일","1,130.20","1,127.40","1,131.40","1,124.60","-","0.25%"
"2004년 10월 28일","1,127.40","1,125.30","1,130.70","1,120.60","-","0.18%"
"2004년 10월 27일","1,125.40","1,111.10","1,126.30","1,107.40","-","1.29%"
"2004년 10월 26일","1,111.10","1,094.80","1,111.10","1,094.80","-","1.49%"
"2004년 10월 25일","1,094.80","1,095.70","1,096.80","1,090.20","-","-0.08%"
"2004년 10월 22일","1,095.70","1,106.50","1,108.30","1,095.30","-","-0.98%"
"2004년 10월 21일","1,106.50","1,103.70","1,109.00","1,098.50","-","0.25%"
"2004년 10월 20일","1,103.70","1,103.20","1,104.10","1,094.20","-","0.05%"
"2004년 10월 19일","1,103.20","1,114.00","1,118.00","1,103.20","-","-0.97%"
"2004년 10월 18일","1,114.00","1,108.20","1,114.50","1,103.30","-","0.52%"
"2004년 10월 15일","1,108.20","1,103.30","1,113.20","1,102.10","-","0.44%"
"2004년 10월 14일","1,103.30","1,113.70","1,115.00","1,102.10","-","-0.93%"
"2004년 10월 13일","1,113.70","1,121.80","1,127.00","1,109.60","-","-0.72%"
"2004년 10월 12일","1,121.80","1,124.40","1,124.40","1,115.80","-","-0.23%"
"2004년 10월 11일","1,124.40","1,122.10","1,126.20","1,122.10","-","0.20%"
"2004년 10월 08일","1,122.10","1,130.70","1,132.90","1,120.20","-","-0.76%"
"2004년 10월 07일","1,130.70","1,142.00","1,142.00","1,130.50","-","-0.99%"
"2004년 10월 06일","1,142.00","1,134.50","1,142.00","1,132.90","-","0.66%"
"2004년 10월 05일","1,134.50","1,135.20","1,137.90","1,132.00","-","-0.06%"
"2004년 10월 04일","1,135.20","1,131.50","1,140.20","1,131.50","-","0.33%"
"2004년 10월 01일","1,131.50","1,114.60","1,131.60","1,114.60","-","1.52%"
"2004년 09월 30일","1,114.60","1,114.80","1,116.30","1,109.60","-","-0.02%"
"2004년 09월 29일","1,114.80","1,110.10","1,114.80","1,107.40","-","0.42%"
"2004년 09월 28일","1,110.10","1,103.50","1,111.80","1,101.30","-","0.60%"
"2004년 09월 27일","1,103.50","1,110.10","1,110.10","1,103.20","-","-0.59%"
"2004년 09월 24일","1,110.10","1,108.40","1,113.80","1,108.40","-","0.15%"
"2004년 09월 23일","1,108.40","1,113.60","1,113.60","1,108.00","-","-0.47%"
"2004년 09월 22일","1,113.60","1,129.30","1,129.30","1,112.70","-","-1.39%"
"2004년 09월 21일","1,129.30","1,122.20","1,131.50","1,122.20","-","0.63%"
"2004년 09월 20일","1,122.20","1,128.50","1,128.50","1,120.30","-","-0.56%"
"2004년 09월 17일","1,128.50","1,123.50","1,130.50","1,123.50","-","0.45%"
"2004년 09월 16일","1,123.50","1,120.40","1,126.10","1,120.40","-","0.28%"
"2004년 09월 15일","1,120.40","1,128.30","1,128.30","1,119.70","-","-0.70%"
"2004년 09월 14일","1,128.30","1,125.80","1,129.50","1,124.70","-","0.22%"
"2004년 09월 13일","1,125.80","1,123.90","1,129.80","1,123.30","-","0.17%"
"2004년 09월 10일","1,123.90","1,118.40","1,125.30","1,114.40","-","0.49%"
"2004년 09월 09일","1,118.40","1,116.30","1,121.30","1,113.60","-","0.19%"
"2004년 09월 08일","1,116.30","1,121.30","1,123.00","1,116.30","-","-0.45%"
"2004년 09월 07일","1,121.30","1,113.60","1,124.10","1,113.60","-","0.69%"
"2004년 09월 03일","1,113.60","1,118.30","1,120.80","1,113.60","-","-0.42%"
"2004년 09월 02일","1,118.30","1,105.90","1,119.10","1,105.60","-","1.12%"
"2004년 09월 01일","1,105.90","1,104.20","1,109.20","1,099.10","-","0.15%"
"2004년 08월 31일","1,104.20","1,099.20","1,104.20","1,094.70","-","0.45%"
"2004년 08월 30일","1,099.20","1,107.80","1,107.80","1,099.20","-","-0.78%"
"2004년 08월 27일","1,107.80","1,105.10","1,109.70","1,104.60","-","0.24%"
"2004년 08월 26일","1,105.10","1,105.00","1,106.80","1,102.40","-","0.01%"
"2004년 08월 25일","1,105.00","1,096.20","1,106.30","1,093.20","-","0.80%"
"2004년 08월 24일","1,096.20","1,095.70","1,100.90","1,092.80","-","0.05%"
"2004년 08월 23일","1,095.70","1,098.30","1,101.40","1,094.70","-","-0.24%"
"2004년 08월 20일","1,098.30","1,091.20","1,100.30","1,089.60","-","0.65%"
"2004년 08월 19일","1,091.20","1,095.20","1,095.20","1,086.30","-","-0.37%"
"2004년 08월 18일","1,095.20","1,081.70","1,095.20","1,078.90","-","1.25%"
"2004년 08월 17일","1,081.70","1,079.30","1,087.00","1,079.30","-","0.22%"
"2004년 08월 16일","1,079.30","1,064.80","1,080.70","1,064.80","-","1.36%"
"2004년 08월 13일","1,064.80","1,063.20","1,067.60","1,060.70","-","0.15%"
"2004년 08월 12일","1,063.20","1,075.80","1,075.80","1,062.80","-","-1.17%"
"2004년 08월 11일","1,075.80","1,079.00","1,079.00","1,065.90","-","-0.30%"
"2004년 08월 10일","1,079.00","1,065.20","1,079.00","1,065.20","-","1.30%"
"2004년 08월 09일","1,065.20","1,064.00","1,069.50","1,064.00","-","0.11%"
"2004년 08월 06일","1,064.00","1,080.70","1,080.70","1,062.20","-","-1.55%"
"2004년 08월 05일","1,080.70","1,098.60","1,098.80","1,080.00","-","-1.63%"
"2004년 08월 04일","1,098.60","1,099.70","1,102.50","1,092.40","-","-0.10%"
"2004년 08월 03일","1,099.70","1,106.60","1,106.60","1,099.20","-","-0.62%"
"2004년 08월 02일","1,106.60","1,101.70","1,108.60","1,097.30","-","0.44%"
"2004년 07월 30일","1,101.70","1,100.40","1,103.70","1,097.00","-","0.12%"
"2004년 07월 29일","1,100.40","1,095.40","1,103.70","1,095.40","-","0.46%"
"2004년 07월 28일","1,095.40","1,094.80","1,098.80","1,082.20","-","0.05%"
"2004년 07월 27일","1,094.80","1,084.10","1,096.70","1,084.10","-","0.99%"
"2004년 07월 26일","1,084.10","1,086.20","1,089.80","1,078.80","-","-0.19%"
"2004년 07월 23일","1,086.20","1,096.80","1,096.80","1,083.50","-","-0.97%"
"2004년 07월 22일","1,096.80","1,093.90","1,099.70","1,084.20","-","0.27%"
